Time,Accel_X,Accel_Y,Gyro_X,Gyro_Y
2.2365,0.458,-0.0698,6.59,63.43
2.2401,0.384,-0.0669,6.59,63.43
2.2411,0.2967,-0.0628,6.59,63.43
2.243,0.2521,-0.0602,6.59,63.43
2.2482,0.2331,-0.059,6.59,63.43
2.2482,0.216,-0.0578,6.59,63.43
2.251,0.1868,-0.0556,6.59,63.43
2.2551,0.1743,-0.0545,6.59,63.43
2.2551,1.6213,0.2305,-4.35,-106.44
2.2582,0.487,0.1893,-4.35,-106.44
2.2614,0.4234,0.1848,-4.35,-106.44
2.2632,0.3264,0.176,-4.35,-106.44
2.2652,0.2895,0.1717,-4.35,-106.44
2.2704,0.2584,0.1675,-4.35,-106.44
2.2704,0.2098,0.1592,-4.35,-106.44
2.2734,0.1906,0.1552,-4.35,-106.44
2.2753,0.3439,0.5593,-1.6,-103.75
2.2788,0.2939,0.5178,-1.6,-103.75
2.2818,-0.3088,-0.007,-3.04,-105.37
2.2828,-0.2778,-0.0064,-3.04,-105.37
2.2877,-0.2634,-0.0061,-3.04,-105.37
2.2877,-0.1923,-0.0048,-3.04,-105.37
2.2915,-0.1828,-0.0046,-3.04,-105.37
2.2945,-0.1654,-0.0043,-3.04,-105.37
2.2981,-0.1576,-0.0042,-3.04,-105.37
2.2991,-0.1308,-0.0037,-3.04,-105.37
2.3027,0.1204,-0.6645,-6.68,-105.79
2.3036,0.1153,-0.6445,-6.68,-105.79
2.3067,0.1061,-0.6009,-6.68,-105.79
2.3108,0.1019,-0.5776,-6.68,-105.79
2.3118,0.0811,-0.4298,-6.68,-105.79
2.3158,0.0757,-0.3831,-6.68,-105.79
2.3167,0.0731,-0.361,-6.68,-105.79
2.3197,0.0684,-0.3199,-6.68,-105.79
2.3244,-0.8962,0.3205,3.4,66.21
2.3253,-0.8094,0.2834,3.4,66.21
2.3263,-0.7624,0.2665,3.4,66.21
2.33,-0.6657,0.2361,3.4,66.21
2.3366,-0.6178,0.2224,3.4,66.21
2.3403,-0.5266,0.1979,3.4,66.21
2.3403,-0.4845,0.1869,3.4,66.21
2.3447,-0.409,0.1673,3.4,66.21
2.3457,-0.3757,0.1586,3.4,66.21
2.3497,-0.3178,0.1429,3.4,66.21
2.3507,-0.2703,0.1294,3.4,66.21
2.3552,-0.25,0.1233,3.4,66.21
2.3552,0.3874,0.2047,-2.68,-109.24
2.3597,0.3585,0.1953,-2.68,-109.24
2.3627,0.2645,0.1626,-2.68,-109.24
